time,close,Plot,Shapes,Shapes
1769178600,449.06,-0.07087971690662209,,
1769437800,435.2,-0.07594139960360932,,
1769524200,430.9,-0.0434731464243796,,
1769610600,431.46,-0.051538418958958006,,
1769697000,416.56,-0.14603692758149497,,
1769783400,430.41,-0.20359346127913394,,
1770042600,421.81,-0.2461502795208582,,
1770129000,421.96,-0.2756137370054871,,
1770215400,406.01,-0.34882652358615923,,
1770301800,397.21,-0.403878182912953,,
1770388200,411.11,-0.454959764785553,,
