time,close,Plot,Shapes,Shapes
1732545000,338.45,1.97962854867841,,
1732631400,338.16,1.8326624490108447,,
1732717800,332.98,1.6976087654232945,,
1732890600,345.11,1.6306708912892407,,
1733149800,357.08,1.5447231483176804,,
1733236200,351.41,1.5163688371518818,,
1733322600,357.93,1.515063886153472,,
1733409000,369.39,1.5734254006161486,,
1733495400,389.41,1.6363510465476647,,
1733754600,389.85,1.6552444614319508,,
1733841000,400.89,1.7265329430123917,,
1733927400,424.8,1.82658703412836,,
1734013800,417.74,1.8656217940924313,,
1734100200,436.19,1.8808578015849085,,
1734359400,463.17,1.9533001463582331,,
1734445800,479.72,2.019544602795029,,
1734532200,440.13,1.9461961836378199,,
1734618600,436.15,1.8932617227710702,,
1734705000,420.6,1.762308344795096,,
1734964200,431.24,1.5827286528804927,,
1735050600,462.465,1.4311213870649204,,
1735223400,453.98,1.3770266713700106,,
1735309800,431.69,1.2938378955401575,,
1735569000,417.2,1.2257131401178907,,
1735655400,403.71,1.1039823869267966,,
1735828200,379.03,0.8529414021959075,,
1735914600,410.73,0.6920857201886595,,
1736173800,411.14,0.5877288568873861,,
1736260200,394.6,0.4973567124525463,,
1736346600,394.95,0.44313947361241796,,
1736519400,394.64,0.4481373799776115,,
1736778600,403.34,0.3926600390368786,0.3926600390368786,
1736865000,396.26,0.32106845239350523,,
1736951400,428.08,0.3570677363313903,,
1737037800,413.66,0.361716792103006,,
1737124200,426.48,0.3926420329191802,,
1737469800,424.08,0.3998925303968059,,
1737556200,415.08,0.4148028664464199,,
1737642600,412.35,0.3492210641075105,,
1737729000,406.51,0.3120617554970152,,
1737988200,397.28,0.23049810405081692,,
1738074600,398.11,0.1508190957189651,,
1738161000,388.08,0.07089820215655676,,
1738247400,400.16,0.01911598273353046,,
1738333800,404.5,-0.006483491772463196,,
1738593000,383.76,-0.051380305988418654,,
1738679400,392.34,-0.0776703016711943,,
1738765800,378.16,-0.1122579310878794,,
1738852200,374.31,-0.18734472924679973,,
1738938600,361.54,-0.3008130907702815,,
1739197800,350.64,-0.39209855336908717,,
1739284200,328.64,-0.5591632325801205,,
1739370600,336.59,-0.6750525614060908,,
1739457000,355.98,-0.7313244995190434,,
1739543400,355.9,-0.7522992323804487,,
1739889000,354.11,-0.7489060028133777,,-0.7489060028133777
1739975400,360.65,-0.6677549865203218,,
1740061800,354.4,-0.619428167998494,,
1740148200,337.5,-0.6603448961145856,,
1740407400,330.4,-0.7184440119629526,,
1740493800,302.52,-0.8376804008301907,,
1740580200,290.84,-0.9985007188721381,,
1740666600,281.95,-1.1683605924215004,,
1740753000,293.31,-1.262192682984417,,
1741012200,284.78,-1.3478357623463855,,
1741098600,272.15,-1.3828579681223763,,
1741185000,279.17,-1.3783855930556461,,-1.3783855930556461
1741271400,263.46,-1.3879073013542318,,
1741357800,262.66,-1.4375580198367606,,
1741613400,222.05,-1.5604418528854707,,
1741699800,230.5,-1.6186514146396787,,
1741786200,248.275,-1.6600370431849514,,
1741872600,240.73,-1.6787683620576213,,
1741959000,249.97,-1.6787240889590809,,-1.6787240889590809
1742218200,237.86,-1.5897905129874381,,
1742304600,225.48,-1.5618767921195007,,
1742391000,235.83,-1.5542907285632792,,
1742477400,236.19,-1.5250032327894452,,
1742563800,249.11,-1.4801610368760214,,
1742823000,278.41,-1.325169560018851,,
1742909400,288.145,-1.1089508184182648,,
1742995800,271.98,-0.962119920470491,,
1743082200,273.23,-0.814899131965319,,
1743168600,263.5,-0.7231917244340967,,
1743427800,259.26,-0.7361937281720983,,
1743514200,268.54,-0.7520414873713672,,
1743600600,282.76,-0.6795667026069446,,
1743687000,267.19,-0.650103352610402,,
1743773400,239.33,-0.6640188658474175,,
1744032600,233.3,-0.6806141256874154,,
1744119000,221.67,-0.7554985927082818,,
1744205400,272.14,-0.7455067188995372,,
1744291800,252.45,-0.7422954021387772,,
1744378200,252.27,-0.6564387332667866,,
1744637400,252.44,-0.5527212736531707,,
1744723800,254.12,-0.41919191418481555,,
1744810200,241.57,-0.45858623687017647,,
1744896600,241.46,-0.4466779428174039,,
1745242200,227.5,-0.46906746952865325,,
1745328600,238.05,-0.4702628021099458,,
1745415000,250.72,-0.44912057210349215,,
1745501400,259.52,-0.3796900754724538,,
1745587800,284.9,-0.2481465496594664,,
1745847000,285.93,-0.07213226774585353,,
1745933400,291.995,0.08955719668177432,,
1746019800,282.08,0.1924164715342869,,
1746106200,280.57,0.2695298213560665,,
1746192600,287.25,0.29350488396360025,,
1746451800,280.205,0.2936725841520247,,
1746538200,275.27,0.2638603887469961,0.2638603887469961,
1746624600,276.21,0.2557193783157295,,
1746711000,284.9,0.2706721264634037,,
1746797400,298.27,0.29792592477897445,,
