time,close,Plot,Shapes,Shapes
1764876600,450.8,0.30551392820352724,,
1764880200,454.49,0.31275106044966366,,
1764945000,455.77,0.31970434914797796,,
1764948600,453.1,0.32353395565574583,,
1764952200,453.58,0.33098916104093606,,
1764955800,455.31,0.33314597762485815,,
1764959400,454.75,0.319436948017692,,
1764963000,455.23,0.3043550413042603,,
1764966600,454.91,0.298535057402629,,
1765204200,443.42,0.2592264173060535,,
1765207800,438.53,0.2003771064683001,,
1765211400,437.32,0.14007609471117563,,
1765215000,437.23,0.07853854009059956,,
1765218600,436.47,0.015904379983055297,,
1765222200,437.81,-0.007329197592966238,,
1765225800,439.65,-0.009702696887719913,,
1765290600,445.4,0.008597268453960801,,
1765294200,446.45,0.030980801430256406,,
1765297800,449.73,0.06452077449984013,,
1765301400,450.53,0.09655312420820401,,
1765305000,449.2,0.1194290991830162,,
1765308600,447.26,0.11957784025932508,,
1765312200,445.25,0.11102429853040548,,
1765377000,445.96,0.09439283168405897,,
1765380600,446.05,0.07495523409245604,,
1765384200,444.99,0.056373455877054474,,
1765387800,445.44,0.0456719828542058,,
1765391400,447.89,0.048118396086326336,,
1765395000,456.15,0.07103458918691836,,
1765398600,451.41,0.08072246067094527,,
1765463400,444.22,0.07402326139303061,,
1765467000,441.51,0.05817785239726178,,
1765470600,444.51,0.04134002613131525,,
1765474200,446.14,0.003677048399964487,,
1765477800,447.42,-0.01577945161974844,,
1765481400,444.97,-0.019114958196485704,,
1765485000,446.94,-0.00732160246849851,,
1765549800,450.2,0.003871567539271235,,
1765553400,445.9,0.0016543826688966098,,
1765557000,448.06,0.0009774024837041879,,
1765560600,455.62,0.02991402699655705,,
1765564200,450.88,0.039929386033062036,,
1765567800,455.04,0.05263740828440943,,
1765571400,459.165,0.09035983780627989,,
1765809000,472.12,0.15822105980280946,,
1765812600,481.09,0.22825608804119607,,
1765816200,476.94,0.30150891421705206,,
1765819800,475.7,0.358583976333064,,
1765823400,476.64,0.4049179215606011,,
1765827000,477.86,0.4134299972854583,,
1765830600,475.155,0.38689317977562915,0.38689317977562915,
1765895400,475.145,0.3745622931529953,,
1765899000,475.79,0.3683502185422847,,
1765902600,478.87,0.3671777355283098,,
1765906200,477.25,0.35777113210151074,,
1765909800,480.08,0.3655073556595333,,
1765913400,487.62,0.39434835862909523,,
1765917000,489.79,0.4273415442850353,,
1765981800,490.68,0.4530991953822991,,
1765985400,478.42,0.4457241190139972,0.4457241190139972,
1765989000,478.13,0.42717780420275525,,
1765992600,474.51,0.3743303271756113,,
1765996200,467.26,0.29413973430141316,,
1765999800,470.49,0.2199612010582113,,
1766003400,467.23,0.17552826921602782,,
1766068200,483.5,0.17860668793426,,
1766071800,488.16,0.2080589586989778,,
1766075400,487.79,0.2595639269477224,,
1766079000,488.64,0.3043646820716499,,
1766082600,486.69,0.35416987288373014,,
1766086200,486.55,0.3519807330405517,,
1766089800,483.3,0.3253501794199041,,
1766154600,480.55,0.2914631654042742,,
1766158200,481.47,0.25773698786762955,,
1766161800,479.36,0.2242075537973154,,
1766165400,481.24,0.19609503709830378,,
1766169000,483.8,0.18557976018274724,,
1766172600,482.19,0.17994817261876422,,
1766176200,480.98,0.17060566851195974,,
1766413800,487.95,0.18609443155848063,,
1766417400,492.84,0.2072081287076182,,
1766421000,494.94,0.22536496150912344,,
1766424600,494.62,0.24860623283013072,,
1766428200,493.08,0.27183148037015004,,
1766431800,487.5,0.25784488444213904,,
1766435400,488.87,0.2316328453729059,,
