time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1736260200,405.83,414.33,390,394.36,0.5380655324230278,,,0.6617651598814128,,,,0.4719919448108839,1.9327065626171471,392.6653932156863,17.93379500937297
1736346600,392.95,402.4999,387.4,394.94,0.47569885808037515,,,0.5390083045211912,,,,0.023579729643249815,1.5508811960223676,394.02593741176474,17.877117109185512
1736519400,391.4,399.28,377.29,394.74,0.47730748855491123,,,0.42332689533916323,,,,-0.24820759374478657,1.1910634380689369,395.13515319607836,17.9593747670018
1736778600,383.21,403.79,380.07,403.31,0.4163156426538111,,,0.3338363301367199,,,,-0.2007027392629963,0.9127102026025503,396.2226191764706,18.074587271661763
1736865000,414.34,422.64,394.54,396.36,0.3384898105013078,,,0.3075163332674129,,,,0.5033789915713368,0.8308439603963076,397.77070084313726,18.275095526228526
1736951400,409.9,429.8,405.661,428.22,0.3755231377847033,,,0.31896871508442126,,,,1.008952542309346,0.8664656767789153,399.6505325294118,18.578393615703956
1737037800,423.49,424,409.13,413.82,0.3778842282929813,,,0.3194280719308871,,,,0.873609640176518,0.8678944694584358,401.37079735294117,18.588625743389876
1737124200,421.5,439.74,419.75,426.5,0.4073512060951743,,,0.34444455083375036,,,,1.2569532393318914,0.945706223433127,403.3231627647059,18.73525322852208
1737469800,432.64,433.2,406.31,424.07,0.4118150724261506,,,0.34839566079421497,,,,1.0071542788058272,0.9579958345076671,405.0214477843138,18.89834816395164
1737556200,416.81,428,414.59,415.11,0.42307485634904723,,,0.3287437978009908,,,,0.6523681052195766,0.8968702886500491,406.370428882353,18.788581200672606
1737642600,416.06,420.73,408.95,412.38,0.3525647998781458,,,0.2954745522340474,,,,0.3794636701905872,0.7933889649581568,407.4536060588236,18.648409576659155
1737729000,414.45,418.88,405.78,406.58,0.311816129744401,,,0.2552231559278942,,,,0.16739524324504232,0.6681902206155339,408.3194204901961,18.537441385125973
1737988200,394.8,406.69,389,397.15,0.2278195764484484,,,0.1718884690683232,,,,-0.627839124012319,0.40898435168996333,408.5378898235294,18.520492557423452
1738074600,396.91,400.59,386.5,398.09,0.1474908378146821,,,0.09974855077680164,,,,-0.7129428379137935,0.18459891376921198,408.66337876470584,18.431882706274983
1738161000,395.21,398.5899,384.48,389.1,0.07069109622958442,,,0.02916280282966646,,,,-0.9131576639467318,-0.03495240177397679,408.5972569215686,18.345443052149484
1738247400,410.78,412.5,384.41,400.28,0.020489742561888225,,,0.007512653316408137,,,,-0.37165768191796306,-0.10229345780277406,408.883157627451,18.540334191106492
1738333800,401.53,419.99,401.34,404.6,-0.00405297920334324,,,0.005670883280113184,,,,-0.1309368487249351,-0.10802213598720627,409.2956759803922,18.563727507284362
1738593000,386.68,389.17,374.36,383.68,-0.04616113845168799,,,-0.07374707805355543,,,,-1.3431381753910725,-0.35504534386797953,408.7198080392157,18.797252957138674
1738679400,382.63,394,381.4,392.21,-0.07046362258646695,,,-0.12222998968490983,,,,-1.1090564112296346,-0.5058475573403105,408.2697518431373,18.6733078979959
1738765800,387.51,388.39,375.53,378.17,-0.10404598882987202,,,-0.1765961757073593,,,,-1.351355893614797,-0.6749492245952078,407.58041131372556,18.633441740035984
1738852200,373.03,375.4,363.18,374.32,-0.17193922048425458,,,-0.25427098155341216,,,,-1.8829555363534165,-0.9165504869468496,406.4312335098039,18.560572905235265
1738938600,370.19,380.5459,360.34,361.62,-0.27303167905224024,,,-0.323134486639099,,,,-1.9875225722607965,-1.1307449040096391,405.1289350980392,18.59347944713056
1739197800,356.21,362.7,350.51,350.73,-0.351400977296518,,,-0.418472090902991,,,,-2.6134448148011162,-1.4272848861679346,403.2958296470587,18.465409858187947
1739284200,345.8,349.37,325.1,328.5,-0.49595856500649826,,,-0.546342743997378,,,,-3.4159420104974374,-1.8250163110338353,400.75874576470596,18.608701661024188
1739370600,329.94,346.4,329.12,336.51,-0.5924870754465578,,,-0.6456903884871537,,,,-3.370080766551338,-2.134029202137336,398.1575599215687,18.594527627803703
1739457000,345,358.69,342.85,355.94,-0.6361982314033854,,,-0.6653104202298551,,,-0.6653104202298551,-2.4391618886490214,-2.1950557394396735,396.1499740784314,18.66623707524763
1739543400,360.62,362,347.5,355.84,-0.6478507760333896,,,-0.6552205330747135,,,,-2.0381368101217645,-2.1636719535760918,394.36451766666664,18.582912333742676
1739889000,355.01,359.1,350.02,354.11,-0.6394670533036255,,-0.6394670533036255,-0.6487398800025802,,,,-2.062884191956599,-2.1435144012521934,392.5023279411766,18.39285408706782
1739975400,354,367.34,353.67,360.56,-0.5654252279255573,,,-0.6230614823206229,,,,-1.744161404643215,-2.0636438019303975,390.8078578235294,18.298397005326464
1740061800,361.51,362.3,348,354.4,-0.5201756113511303,,,-0.6049530732334482,,,,-1.7820200214144601,-2.0073190458272103,389.01810535294106,18.218429065219937
1740148200,353.44,354.98,334.42,337.8,-0.549356157186181,,,-0.6224310516807842,,,,-2.2791383062834463,-2.0616828979184576,386.78905484313725,18.26526048391554
1740407400,338.14,342.3973,324.7,330.53,-0.5933435864301638,,,-0.6667205110378188,,,,-2.7504769781211738,-2.199441713959001,384.14876021568625,18.25390127423723
1740493800,327.025,328.89,297.2512,302.8,-0.6881592924410813,,,-0.7567233304994919,,,,-3.599174520516901,-2.479388275270581,380.77207101960784,18.554399248752485
1740580200,303.715,309,288.04,290.8,-0.8171785579114202,,,-0.8701616702631566,,,,-4.243592626182941,-2.832229145453053,376.830229627451,18.602511263777437
1740666600,291.16,297.23,280.88,281.95,-0.9520623358780242,,,-0.981805194149241,,,,-4.56852034119309,-3.1794873846010603,372.58513823529415,18.55746103850189
1740753000,279.5,293.88,273.6,292.98,-1.0221866779090432,,,-1.065611426764319,,,,-4.482850255753131,-3.4401599588314746,368.3347566470589,18.59191181773185
1741012200,300.34,303.94,277.3,284.65,-1.0869129394597563,,,-1.0943550088008598,,,,-3.887183007611267,-3.5295645685874333,364.45335152941175,18.752873581377212
1741098600,270.93,284.35,261.8401,272.04,-1.111081351025314,,,-1.1666486196468056,,,,-4.653882000095142,-3.754428054888975,359.9413042549019,18.834014109749667
1741185000,272.92,279.55,267.71,279.1,-1.1026125891841887,,-1.1026125891841887,-1.2033872804156633,,,,-4.32579136389143,-3.868700716689466,355.6869226666667,18.694133827554676
1741271400,272.06,272.65,260.02,263.45,-1.1073826817998744,,,-1.2442069253928183,,,,-4.503531898293743,-3.9956669530103213,351.2693832156862,18.701851151003584
1741357800,259.32,266.2499,250.73,262.67,-1.1425570190747139,,,-1.287287319777781,,,,-4.665657534424979,-4.129665069293253,346.7019898431373,18.63821212798351
1741613400,252.535,253.37,220,222.15,-1.2402435475404245,,,-1.3727351699839891,,,,-5.458558540618418,-4.395443763558286,341.37510041176466,19.11884788542384
1741699800,225.305,237.0649,217.02,230.58,-1.284373116407079,,,-1.4540950018728178,,,-1.4540950018728178,-5.660759967117051,-4.64850700427004,335.8245269019609,19.13736892771536
1741786200,247.22,251.84,241.1,248.09,-1.3106936732929748,,,-1.437316238624798,,,,-4.38756200818886,-4.596318005053804,331.21515635294105,19.179821549161055
1741872600,248.125,248.29,232.6,240.68,-1.3219439343073893,,,-1.4249694650640177,,,,-4.40429975371974,-4.557914354786991,326.59002892156866,19.110025118177834
1741959000,247.31,251.58,240.73,249.98,-1.315896299023501,,-1.315896299023501,-1.3861471557461076,,,,-3.9541459361569706,-4.437160671060988,322.31455541176473,18.945824615814278
1742218200,245.055,245.4,232.8,238.01,-1.2435414260673148,,,-1.36462835382825,,,,-4.10249812179415,-4.370228161207621,317.89657405882355,18.91050812349799
1742304600,228.155,230.1,222.28,225.31,-1.2220586775460873,,,-1.379112391795744,,,,-4.595485361324164,-4.41527960123093,313.07189368627456,18.84689796102803
1742391000,231.61,241.41,229.201,235.86,-1.2123153018063015,,,-1.3489832952257859,,,,-3.946708892522401,-4.321565459489225,308.6866456470588,18.791960001807468
1742477400,233.345,238,230.0501,236.26,-1.1839716072991642,,,-1.3134544717984376,,,,-3.7690176612411928,-4.211055899839619,304.4237258235294,18.575118801771318
1742563800,234.985,249.52,234.55,248.71,-1.1552933662360463,,,-1.2465225422150448,,,,-3.170123868993698,-4.002869493670435,300.59810401960783,18.50301642573589
1742823000,258.075,278.64,256.33,278.39,-1.0355162712163168,,,-1.0923079911155236,,,,-1.6045094454663684,-3.523197484029622,297.9137086862745,18.731556097221173
1742909400,283.6,288.2,271.28,288.14,-0.8645030242561568,,,-0.9108554934005879,,,,-0.7012301789761917,-2.958804023018936,295.91472607843133,18.695324975276748
1742995800,282.66,284.9,266.51,272.06,-0.7497896873006532,,,-0.7796512691601574,,,,-0.918302868424369,-2.550703792100023,293.7543689607843,18.754018475771215
1743082200,272.48,291.85,271.8216,273.13,-0.6348768264101248,,,-0.6649305531559299,,,,-0.7665557982551156,-2.1938741933310415,291.71593929411773,18.77950610625579
1743168600,275.575,276.1,260.57,263.55,-0.5620436944151433,,,-0.5943064439337785,,,,-1.095521017247816,-1.9742035581143964,289.4508955882353,18.714515984130674
1743427800,249.31,260.56,243.3601,259.16,-0.5722272747414102,,,-0.5825723431896902,,,,-1.7917136554069568,-1.9377055775729086,286.68144815686276,18.74402366444806
1743514200,263.8,277.45,259.25,268.46,-0.5830022494785754,,,-0.5175439723217112,,,,-0.9263778813368436,-1.7354400383256958,284.5956369803921,18.7349431911591
1743600600,254.6,284.99,251.27,282.76,-0.5251929313134481,,,-0.4541792684647948,,,,-0.7499858570361702,-1.538349202067791,282.6807140392157,19.034644327335915
1743687000,265.29,276.3,261.51,267.28,-0.5051352353069655,,,-0.39995607216442003,,,,-0.6950646561832687,-1.3696922928908866,280.85610482352945,19.078951440789197
1743773400,255.38,261,236,239.43,-0.5228901642519419,,,-0.41313565084873777,,,,-1.5746624123981603,-1.4106863167923414,278.37965835294114,19.32297241197341
1744032600,223.78,252,214.25,233.29,-0.5445790107641952,,,-0.4678430808728241,,,,-2.2615017137454725,-1.5808493961829677,275.3623903137255,19.691512963733942
1744119000,245,250.44,217.8,221.86,-0.6155843263044148,,,-0.4913339135271265,,,,-1.9461811637459898,-1.6539157496955723,272.6022536470588,19.95048270445926
1744205400,224.69,274.69,223.88,272.2,-0.6122774365378361,,,-0.45268420327376047,,,,-1.0528316088967213,-1.5336989215358023,270.5618307058823,20.608073050370077
1744291800,260,262.49,239.33,252.4,-0.6166900108374073,,,-0.4011372158145862,,,,-0.7320350419218945,-1.3733661456130208,268.82035482352944,20.853311589362676
1744378200,251.84,257.74,241.3629,252.31,-0.5511087220804125,,,-0.3632031515459359,,,,-0.7834118023991742,-1.2553752769702515,267.07982107843134,20.763787357575424
1744637400,258.36,261.8,245.93,252.35,-0.4693705283194399,,,-0.3166978607740271,,,,-0.5321203660540967,-1.1107242947870206,265.6067524509804,20.665911610423915
1744723800,249.91,258.75,247.54,254.11,-0.36052185359069494,,,-0.2816910191905198,,,,-0.5662944101290528,-1.001838317855427,264.173393627451,20.476793378215437
1744810200,247.61,251.97,233.89,241.55,-0.4000594573471283,,,-0.27613919744967824,,,,-0.9154958335499583,-0.9845698209943334,262.4967171568628,20.471657510651127
1744896600,243.47,244.34,237.6833,241.37,-0.3951417469387891,,,-0.2737617663481126,,,,-0.947595775868896,-0.9771750119692459,260.85286127450973,20.195358360438103
1745242200,230.26,232.21,222.79,227.5,-0.4217749183371274,,,-0.3085094186005291,,,,-1.517573958352084,-1.0852548012458136,258.78892141176476,20.163051193229343
1745328600,230.96,242.79,229.8501,237.97,-0.42875284742295505,,,-0.30835245210634915,,,,-1.0828136427049122,-1.0847665695376334,257.11981978431373,20.065590169364757
1745415000,254.86,259.4499,244.43,250.74,-0.4142300971451381,,,-0.25092402122915847,,,,-0.1916338964864557,-0.9061400349273979,256.2206428235294,20.09387636597746
1745501400,250.5,259.54,249.2,259.51,-0.3534285831386636,,,-0.1952616588658589,,,,-0.04047343518712476,-0.7330067149793433,255.49287274509805,19.898798838657914
1745587800,261.69,286.85,259.63,284.95,-0.23201603578262173,,,-0.0912914265951831,,,,0.8839486858087712,-0.40961563482172036,255.55893011764707,20.047622861884758
1745847000,288.98,294.86,272.42,285.88,-0.0678783160577337,,,0.02905682619639429,,,,1.4620523712681301,-0.03528203360375026,256.1543698431372,20.09547040464706
1745933400,285.5,293.32,279.4695,292.03,0.08469393263877564,,,0.130167631721709,,,,1.5372032778319373,0.27921502868338727,256.88104780392155,19.97057099655412
1746019800,279.9,284.45,270.78,282.16,0.182695241422436,,,0.18290799454500734,,,,1.099438400740904,0.4432597030948906,257.33795429411765,19.996159576623036
1746106200,280.01,290.8688,279.81,280.52,0.25686538104149215,,,0.23491152152337003,,,,1.2520237307521644,0.6050125086263454,257.9903294117647,19.817412385090574
1746192600,284.9,294.78,279.81,287.21,0.28041896626191054,,,0.28672076016459325,,,,1.41075494472624,0.7661609958463242,258.85425770588233,19.72046413738876
