time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1769018400,424.65,424.99,422.83,424.85,-0.15596504768992467,,,-0.15945246711038175,,,,-0.17339195210191918,-0.6216250921007208,424.68944117647067,2.0729980377598314
1769019300,424.93,425.78,423.88,425.64,-0.09801305983033708,,,-0.10546870068740286,,,,0.21793581649926197,-0.45371291038072425,424.6064735294117,2.069538077004634
1769020200,425.67,426.35,425.34,425.64,-0.06898990101336056,,,-0.039016910701225434,,,,0.5797519416593601,-0.2470199399727074,424.5624666666667,2.048347315464542
1769021100,425.71,427.28,425.52,426.91,-0.03194905808668877,,,0.033582558803835635,,,,0.8820542358447276,-0.021205104809220415,424.55333333333334,2.042580369155251
1769022000,426.91,427.35,425.93,426.66,-0.0029889391044668617,,,0.1028498189554547,,,,1.0560462194772344,0.19424516004807058,424.56859019607856,2.030128761772146
1769022900,426.7,433.07,426.41,432.58,0.0695197425849165,,,0.24117487095104298,,,,2.3454901366513097,0.6244941553687184,424.7111666666667,2.1227261865367026
1769023800,432.52,437.37,432.43,437.18,0.1704930295327699,,,0.4904798014755531,,,,4.501709249062499,1.3999371741074746,425.0654529411764,2.1790716628059683
1769024700,437.21,438.2,435.99,437.48,0.27369231646688447,,,0.7457332872845897,,,,5.369664791666363,2.1938826976192525,425.51579411764703,2.1796902295498484
1769025600,437.47,437.54,434.46,435.34,0.3494175476689489,,,0.9052645001246711,,,,4.674927998398121,2.6900917577750265,425.9284274509804,2.197696424958852
1769026500,435.37,435.65,433.47,433.57,0.4119979303243733,,,0.9733403724371714,,,,3.7488144998045807,2.9018363061809374,426.27757058823516,2.197342496459674
1769027400,433.55,434.25,432.3,432.43,0.4068581031185304,0.4068581031185304,,0.9790547791265345,,0.9790547791265345,,2.990707327788449,2.91961051050244,426.5756862745098,2.19239564653048
1769028300,432.4,432.51,430.29,431.48,0.3525013225977673,,,0.9337573262366761,,,,2.2151400145481874,2.7787164113115894,426.8123137254902,2.19294773359987
1769092200,435.16,435.5,432.63,434.44,0.31868494627214117,,,0.9650305500388466,,,,3.2650807006143983,2.8759892691721514,427.15303921568625,2.229488778927872
