time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1724333400,223.905,224.8,210.32,210.75,0.05483726596783023,,,-0.09632189495427043,,,,-0.23331824785381666,-0.4252625037457867,219.90105980392158,10.532008647095468
1724419800,214.43,221.48,214.23,220.25,0.05370519822036773,,,-0.0831744912101052,,,,-0.22079277211024617,-0.38436855741867865,219.92376568627452,10.535968474153558
1724679000,218.71,219.14,211.01,213.2,-0.03208172192488521,,,-0.08486560137357,,,,-0.41066887100289007,-0.3896286201355209,219.83114999999995,10.510049104670488
1724765400,213.2,215.66,206.95,209.16,-0.1340133075751523,,,-0.11079768920423003,,,,-0.7929270311877766,-0.4702883023459721,219.54765588235293,10.474048122577079
1724851800,209.73,211.83,202.59,205.52,-0.2677466650914497,,,-0.15239060839612206,,,,-1.1171455215044792,-0.5996597461776736,219.0909637254902,10.449367160125538
1724938200,209.84,214.88,205.97,206.29,-0.3134634697934398,,,-0.17205288430693788,,,,-0.905449418196582,-0.6608176805814553,218.68664607843138,10.427579816923027
1725024600,208.66,214.57,207.03,214.25,-0.3769329647249782,,,-0.1742045146349134,,,,-0.6942800496012923,-0.6675101543854227,218.33734019607843,10.384628220584565
1725370200,215.37,219.9,209.64,210.65,-0.41436587402892233,,,-0.15719736369877982,,,,-0.40301325024648676,-0.6146107735576355,218.07413823529416,10.382135656172872
1725456600,210.6,222.22,210.58,219.56,-0.36844508540234056,,,-0.13076892066520895,,,,-0.20359299698577124,-0.5324072182432626,217.8588519607843,10.407292943049415
1725543000,223.4,235,222.25,230.11,-0.22889547841741215,,,-0.03777770226348023,,,,0.913801466076002,-0.24316548137940971,218.08782254901956,10.507947084188427
1725629400,232.67,233.6,210.54,210.62,-0.21059056902961268,,,0.0005836850553196521,,,,0.3534346324432944,-0.12384545861486888,218.0549009803921,10.758988142504657
1725888600,216.04,219.87,213.66,216.48,-0.21021873803729837,,,0.0008980552233367953,,,,-0.11895634247152292,-0.1228676353861997,217.78875980392152,10.728808379654565
1725975000,220.03,226.4,218.64,226.13,-0.1231532735968118,,,0.03908952419394788,,,,0.4710898913729151,-0.004076130034376735,217.75338725490195,10.712632212061473
1726061400,224.5,228.42,216.82,228.07,-0.07716639240164076,,,0.07943035279909927,,,,0.6233084516942606,0.12140078631135075,217.76416372549022,10.730379567820243
1726147800,224.69,231.45,223.83,229.76,-0.07968861286821012,,,0.12921462926686417,,,,0.8956508091381766,0.27625079087671595,217.87754313725495,10.668171976463839
1726234200,227.99,232.67,226.32,230.26,0.07444277468327296,,,0.1797965702914003,,,,1.0629061722847426,0.4335818671583213,218.06253039215687,10.581808536934563
1726493400,229.28,229.96,223.54,226.77,0.17110279189543945,,,0.20827017611084175,,,,0.8764062189381258,0.5221467375142823,218.18122745098034,10.504572366195871
