time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1751304600,319.82,320.11,316.6,317.63,-0.24690477196847135,,,-0.045865007157635466,,,,-0.761410982588485,-0.2683203955136406,327.2140725490196,11.392103275856726
1751376600,298.46,305.88,293.21,302.08,-0.3699335654041898,,,-0.1725259771007107,,,,-2.23816440707002,-0.6622891978249166,325.9880715686275,11.652661210339591
1751391000,302.08,304.42,298.33,300.66,-0.5017234275632624,,,-0.2607417601116809,,,,-2.034229835631606,-0.9366773253862546,324.85037647058823,11.5414079861328
1751463000,312.62,316.81,303.83,315.59,-0.5453672719194352,,,-0.26659790161222213,,,,-1.027752620884563,-0.9548923844859164,324.1689421568628,11.633579826410145
1751477400,315.54,316.38,312.69,315.65,-0.5647433177489415,,,-0.253208846284205,,,,-0.7466644633658982,-0.9132468002619127,323.6327568627451,11.474708229881943
1751549400,317.99,318.45,312.76,315.2,-0.5703720658265984,,,-0.2345283618204625,,,,-0.6227260465489657,-0.8551426495193234,323.1735539215686,11.359014065284303
1751895000,291.37,296.16,288.77,291.36,-0.6204716740198831,,,-0.34435363630034777,,,,-2.563156249517539,-1.1967453695189665,321.8025137254902,11.660433783978617
1751909400,291.32,295.51,291.2,294.01,-0.6333988489498964,,,-0.42108313546339743,,,,-2.3900501776534875,-1.4354063311458707,320.52766372549024,11.513425108299044
1751981400,296.95,304.04,295.64,301.55,-0.7153346078600005,,,-0.4408787795461953,,,,-1.743270158250036,-1.4969790965667038,319.5642901960785,11.483756606133065
1751995800,301.53,303.58,294.36,297.87,-0.8326458696073418,,,-0.4531418763357894,,,,-1.6876959984266435,-1.5351224769386917,318.63967941176463,11.438481474010404
1752067800,297.55,300.15,293.55,294.49,-0.9748528922042284,,,-0.4746723157485452,,,,-1.8699660136845055,-1.6020911842878545,317.6436156862745,11.341711844530195
1752082200,294.51,297.82,293.94,295.82,-0.9096468617359698,,-0.9096468617359698,-0.49304651619466855,,,,-1.8878485784732872,-1.659242663124941,316.6522029411765,11.192477607639592
1752154200,300.05,307.92,299.99,301.86,-0.8205745670587882,,,-0.463863753231745,,,,-1.205389428864854,-1.5684720162729238,315.9681725490196,11.2106280554868
1752168600,301.86,310.46,301.82,309.94,-0.7281591800780736,,,-0.41736883407433967,,,,-0.8453784057378493,-1.4238532941659088,315.45375980392157,11.159215494377065
1752240600,307.58,311.91,305.65,310.83,-0.6011363637576768,,,-0.3612631449829451,,,,-0.5512920330244687,-1.2493410419376207,315.0904686274509,11.061231184489525
1752255000,310.83,314.09,309.87,313.47,-0.4342576625333182,,,-0.29749418633426394,,,,-0.25759984988970236,-1.0509928035280371,314.8791254901961,10.924406560799733
1752499800,317.65,322.59,312.67,315.34,-0.26066267939694826,,,-0.2170686165133649,,,,0.19979366335997356,-0.8008355101504351,314.8838862745098,10.904318429583737
1752514200,315.37,317.26,312.87,316.89,-0.14997659109371758,,,-0.16107677127030331,,,,0.06995524013046056,-0.626677360094256,314.8438,10.774032060992063
1752586200,319.68,321.2,312.7,314.05,-0.14203202843377347,,,-0.10846710884339045,,,,0.1915133463896143,-0.46303921879748194,314.85283921568634,10.728551419772222
1752600600,314.04,315.24,310.5,310.77,-0.15353785888414823,,,-0.09103896886033527,,,,-0.19199505109833429,-0.4088303852576524,314.6743333333334,10.608780391376776
1752672600,312.8,321.69,312.63,320.21,-0.11867030144347547,,,-0.05152807754025592,,,,0.20564692920703428,-0.2859349223647151,314.6495568627451,10.61500478354924
1752687000,320.22,323.46,318.67,321.71,-0.08497582657535156,,,0.0050833940441423475,,,,0.5944923184501879,-0.10984947420173452,314.77371960784313,10.498504687878254
1752759000,323.12,324.34,317.7,319.47,-0.07248045837424605,,,0.05088104613154621,,,,0.6024001694592898,0.032600454530470335,314.87968627450977,10.421334594120689
1752773400,319.45,319.81,317.07,319.36,-0.02454004014767651,,,0.07407627823112173,,,,0.393335012844242,0.10474736619322467,314.8838509803922,10.267707902238275
1752845400,321.66,330.71,321.42,327.56,0.13068907465405347,,,0.1310804785800009,,,,0.9912823638429785,0.28205436572317544,315.13784509803924,10.289353744193507
1752859800,327.55,330.9,326.24,329.59,0.22588741559080183,,,0.1954188251661282,,,,1.2826507356473944,0.4821736397080193,315.5167627450981,10.176766669309636
1753104600,334.37,338,326.89,329.73,0.3083956738620339,,,0.266616763742753,,,,1.589451067027223,0.70362912517186,316.0423607843137,10.195431335923443
1753119000,329.75,330.82,327.81,328.5,0.40666524737580795,,,0.3030895774895628,,,,1.2708579548267553,0.8170748911028392,316.4456882352941,10.051722709204974
1753191000,329.84,332.34,321.55,331.895,0.5384733869400521,,,0.327662887409594,,,,1.1992414528451594,0.8935082034513032,316.83410000000003,10.066488255020873
1753205400,331.88,335.42,329.84,332.11,0.598761204409637,,,0.36664030844317697,,,,1.4996889349222673,1.014744349745496,317.3504656862745,9.976758489920456
1753277400,330.9,336.2,328.68,330.86,0.6219301236706491,,,0.3909413517193914,,,,1.3926765935435423,1.0903307985051054,317.83403137254896,9.927623320122047
1753291800,330.87,335.7,329.42,332.91,0.6609751152012383,,,0.4114483054458299,,,,1.409256983986264,1.1541160356013371,318.3372362745098,9.854670853719604
1753363800,310.09,310.15,300.41,304.29,0.420462731730137,0.420462731730137,,0.26497441857562687,,,,-1.1238604320534542,0.698520742070379,317.81927843137254,10.307577436645213
1753378200,304.3,307.47,302.19,305.12,0.1344649410404203,,,0.14136665308562457,,,,-1.223839529935877,0.31404868766912775,317.2617617647059,10.207025887912309
1753450200,308.74,323.62,308.02,317.84,-0.026325851143034238,,,0.10538653130533757,,,,-0.2455177474830807,0.2021354006386861,317.10172745098043,10.372885370154062
1753464600,317.8,318.57,312.7,316.065,-0.18428185790234672,,,0.08783634782993181,,,,-0.07080679960090593,0.1475469605907677,317.01184411764706,10.28282766275098
1753709400,318.07,330.48,315.71,328.16,-0.2440140052969596,,,0.1149967122872936,,,,0.5699476519960833,0.23202709887183082,317.1931774509804,10.372571109495961
1753723800,328.13,329.46,325.34,325.54,-0.011973318851649756,,,0.16022802201297023,,,,0.9354689297532711,0.3727154650481189,317.5312637254902,10.247519687306042
1753795800,325.58,326.25,318.25,320.43,0.16218017426171596,,,0.1673707076569099,,,,0.4837992231187202,0.3949322166622392,317.6915049019608,10.202569293559922
1753810200,320.45,324.07,320.1,321.34,0.23647576659391176,,,0.16547766832688632,,,,0.36549148058100134,0.3890440694459917,317.80660686274507,10.077917907688724
1753882200,322.18,324.46,316.92,317.85,0.2927098788191513,,,0.15623802733197822,,,,0.24534825303995564,0.3603049061647845,317.89235392156866,10.027159549534947
1753896600,317.88,319.25,311.64,319.12,0.21782614414034818,,,0.12729345590291868,,,,-0.08984394965262658,0.2702751350013023,317.8690362745098,9.978816358544249
1753968600,319.54,321.36,309.59,309.87,0.0738685931204362,,,0.09253522596082342,,,,-0.2702883166642542,0.16216244466819102,317.7968401960784,10.014640031373364
1753983000,309.85,311.65,306.1,308.27,-0.04466042160054742,,,0.026796383067855093,,,,-0.8602145832162307,-0.042312960908693326,317.5054284313724,9.925347230745896
1754055000,306.12,309.31,297.83,303.27,-0.22445880076186386,,,-0.0538636828881127,,,,-1.2967463350294985,-0.2931996357328544,317.0434774509804,9.956440286130977
1754069400,303.2,304.87,301.08,302.63,-0.37062202273142475,,,-0.12399159513696631,,,,-1.3838359070991624,-0.511326890006116,316.552412745098,9.833111480408359
1754314200,309,312.13,303.18,308.47,-0.47509306815554714,,,-0.14405840112278584,,,,-0.8234078540157505,-0.573743082808043,316.28617549019606,9.826449250800191
1754328600,308.46,310.84,307.49,309.295,-0.46379585031678655,,-0.46379585031678655,-0.1538882716519823,,,,-0.7266182076789053,-0.6043181077822155,316.06720882352937,9.696920265784188
1754400600,308.99,312.45,305.5,308.09,-0.447111287548771,,,-0.16232966663425813,,,,-0.735599522747625,-0.6305743907752974,315.8501372549019,9.641981860468503
1754415000,308.07,310.91,308.03,308.68,-0.37354947442151637,,,-0.16729029615419705,,,,-0.7077225948178931,-0.6460040315838166,315.6506362745098,9.506742223259133
1754487000,307.85,319.55,306.95,318.53,-0.19100665216294235,,,-0.1419401516390731,,,,-0.2517560608975964,-0.5671544374465726,315.62895490196087,9.568607378793951
1754501400,318.55,320.47,317.89,319.97,-0.07816600177533851,,,-0.08246815527799747,,,,0.3577599694130793,-0.3821715560746422,315.8467401960785,9.428835231218072
1754573400,319.79,322.39,317.62,318.42,0.008342409329660683,,,-0.03383979463552985,,,,0.3741015487848853,-0.2309169351027367,316.0625156862745,9.33565852659371
1754587800,318.41,322.36,316.16,322.31,0.17342651055604702,,,0.005527110220194503,,,,0.3813210875368334,-0.10846933057482268,316.2740303921569,9.272945356061836
1754659800,321.46,335,320.98,328.68,0.41386097290392815,,,0.07967763707375539,,,,1.0447270435085503,0.12216994424185193,316.7431156862745,9.367886448940599
1754674200,328.7,330.88,327.23,329.7,0.5543751269095707,,,0.15397262446719595,,,,1.2776129830200873,0.35325855199749906,317.30507156862757,9.253528719961787
1754919000,334.995,346.64,334.2,342.39,0.7933575668507896,,,0.27678160648741224,,,,2.2631960639759794,0.7352460543931951,318.26578039215684,9.407258145562551
1754933400,342.39,344.08,338.8,339.23,1.0386367366877858,,,0.38034329477707257,,,,2.3458477385247707,1.0573663912195104,319.2506431372549,9.324712982651299
1755005400,345.12,345.24,332.96,338.79,1.2446536912393154,,,0.4518190056205293,,,,2.168963760480112,1.2796858650716307,320.17433725490196,9.383818722998274
1755019800,338.79,342.5,337.02,340.765,1.3661331118525264,,,0.49897219152582123,,,,2.0130169055893896,1.4263520731751826,321.0361333333332,9.30574234853831
1755091800,341.59,348.98,338.55,341.5,1.473686013748234,,,0.5497758136623591,,,,2.216455061301742,1.5843726708004946,321.9794029411765,9.328227501567543
1755106200,341.48,341.81,338.2,339.34,1.367326915735217,1.367326915735217,,0.5694475947300685,,0.5694475947300685,,1.8903101679654948,1.6455601702334945,322.79044117647055,9.213862951536193
1755178200,335.69,340.45,330.4,333.96,1.257311053065565,,,0.5455431463224003,,,,1.2737958093055284,1.5712072980479013,323.36711862745096,9.23058569250547
1755192600,333.99,336.03,332.77,335.58,1.2043602729090628,,,0.5199934829961442,,,,1.1738563909521602,1.4917371166287532,323.89729019607836,9.111173978655358
1755264600,337.65,339.31,327.02,330.88,1.0438075582892754,,,0.48956347030742164,,,,1.0184865304899888,1.3970869994010005,324.37064019607845,9.174750499082252
1755279000,330.87,331.69,327.99,330.63,0.8584179501305763,,,0.4394837082111934,,,,0.6182415546696126,1.241317910454723,324.69048235294116,9.065255489100608
1755523800,329.66,335.34,329.59,334.75,0.75991735491163,,,0.41153434868207994,,,,0.8066466891621327,1.154383666196205,325.0760264705883,8.998950379318595
1755538200,334.79,336.26,333.66,335.155,0.7520876694324111,,,0.4055397160365787,,,,1.0611545426269786,1.1357378414823598,325.5527784313725,8.870971371732223
1755610200,335.85,340.55,327.85,329.72,0.6638529304277674,,,0.3866675802738794,,,,0.8422365076923233,1.0770375747243526,325.9565450980392,8.947551944297578
1755624600,329.62,330.87,327.99,329.32,0.6177684324741071,,,0.34117250811437394,,,,0.3694936842188247,0.9355287966232471,326.1887745098039,8.826200905411627
1755696600,329.23,331.37,314.6,321.06,0.4774946058027092,,,0.26576332037515177,,,,-0.2372423968327746,0.7009745579320428,326.1966411764706,8.985076887303395
1755711000,321.06,324.77,319.58,323.94,0.30828491001649444,,,0.19331125921372755,,,,-0.42580710865309274,0.4756182246150157,326.1310901960784,8.909175349557326
1755783000,322.11,324.9,318.68,319.41,0.054547371750577625,,,0.12825443923902094,,,,-0.5361519149605147,0.2732641966999096,326.0228352941176,8.85539184256618
1755797400,319.3,322.59,319.17,320.13,-0.10227467340962974,,,0.0696728655173808,,,,-0.6378022686444158,0.09105090363104451,325.8761549019608,8.746684005714854
1755869400,321.67,338.32,319.69,338.02,0.021713090945999037,,,0.08781959007052256,,,,0.37327057008737036,0.1474948369223097,326.08633725490193,8.944350325600558
1755883800,338.02,340.22,337.13,339.97,0.30679280464079917,,,0.16700442910755398,,,,1.378985335165411,0.39379293657092995,326.6623333333334,8.827263319088546
1756128600,338.92,348.7,335.02,348.35,0.6525806084740251,,,0.25238014820009763,,,,1.7215646176369275,0.6593472727841295,327.38370980392153,8.924318052706775
1756143000,348.35,349.54,346.08,346.68,1.0314929900377594,,,0.35129702198803264,,,,2.1977123394705207,0.9670202861214079,328.2895960784313,8.81503169165264
1756215000,344.93,349.13,343.72,347.11,1.3972685880367386,,,0.41480722996422037,,,,1.9547373619563653,1.1645637012883994,329.1245470588235,8.746931057819587
1756229400,347.12,351.9,345.08,351.7,1.5410449370685877,,,0.47945612653911984,,,,2.16998977554811,1.3656489161403416,330.05287745098036,8.708392436663196
1756301400,351.94,355.4,349.15,351.01,1.6391389273693464,,,0.5460391297024352,,,,2.4011544085713745,1.572750014626548,331.08286470588234,8.659224587929932
1756315800,350.97,352.01,349.33,349.94,1.6087859292402762,1.6087859292402762,,0.584336547042984,,0.584336547042984,,2.168355260980339,1.6918710638973065,332.04552647058824,8.539640096171333
1756387800,351,353.55,340.26,343.43,1.4929317860053612,,,0.5813194034280442,,,,1.6449481460910873,1.6824864803360629,332.8564529411765,8.634647294247907
1756402200,343.46,346.86,343.46,345.8,1.400613761026472,,,0.558646268105221,,,,1.32987162306043,1.6119635088809363,333.55045784313734,8.53055434836295
1756474200,347.21,348.72,332.67,333.74,1.1274777694858378,,,0.5034465956452943,,,,0.7534927085710328,1.4402693488189557,334.04397254901954,8.68094326139569
1756488600,333.73,334.48,331.71,333.86,0.8626084019415455,,,0.40488937961959626,,,,-0.09250228455115407,1.133715022144934,334.23707156862747,8.562724396167777
1756819800,328.24,333.32,325.59,329.81,0.5810926557775584,,,0.29433061708544017,,,,-0.5857058570798886,0.7898308462999695,334.25180882352936,8.55686990824442
1756834200,329.85,330.63,327.88,329.34,0.38065005673104385,,,0.20664384479733486,,,,-0.5738825640904707,0.5170881642218814,334.26898921568625,8.440732510079531
1756906200,335.12,343.33,328.51,341.76,0.2931070546833392,,,0.1928428720829449,,,,0.30245406290944,0.47416134395939313,334.5884774509804,8.56831785987794
1756920600,341.74,342.01,334.01,334.05,0.2841964694739867,,,0.1850901454850467,,,,0.3535901682533559,0.4500471088181857,334.9268460784314,8.55695150268038
1756992600,336.16,337.63,331.49,335.04,0.2800575603824041,,,0.1557012939716169,,,,-0.007011235092075988,0.3586354400361334,335.13965588235294,8.508612472626773
1757007000,335.12,338.88,334.77,338.63,0.3780839181773287,,,0.1436343807528961,,,,0.17096960459724078,0.3211022729483549,335.4103264705883,8.420640223174237
1757079000,348.08,355.87,344.7,352.08,0.6319048422787206,,,0.22765511017974951,,,,1.627801019866759,0.5824420223320358,336.18825000000015,8.597027418710752
1757093400,352.04,352.28,347.87,350.79,0.6868513480361395,,,0.29431545384150265,,,,1.6191503218927374,0.7897836822441762,336.9607088235294,8.513286870336536
1757338200,354.7,358.48,344.84,347.44,0.8001446072712246,,,0.34533001310328304,,,,1.583167185537806,0.9484603829029021,337.7247147058824,8.615821132929806
1757352600,347.42,347.6,344.9,346.44,0.885916329337608,,,0.3473430642553652,,,,0.9797675547859842,0.9547218172795185,338.2644205882352,8.49750471027121
1757424600,348.44,350.77,343.83,346.91,0.9350286967516558,,,0.3518953330079929,,,,1.0255191540233402,0.9688812846282828,338.8050911764706,8.466354616065786
1757439000,346.91,347.83,345.7,347.005,0.8088736203058519,,,0.3479689694080819,,,,0.9078180871180018,0.9566686451262267,339.2903852941177,8.33962752374447
1757511000,350.37,356.33,346.08,354.27,0.7797425417336585,,,0.3772067898935803,,,,1.4113781394574612,1.0476105439924737,339.9382068627451,8.37783497326958
1757525400,354.29,356.26,347.16,347.86,0.7274657373293434,,,0.39301210974178946,,,,1.2934164514296302,1.096771725479905,340.53778921568625,8.392278273804187
1757597400,350.17,364.33,347.6,364.1,0.8701704584724469,,,0.43700833396937294,,,,1.7810053837626965,1.2336184571364632,341.3063166666666,8.559032708328104
1757611800,364.07,368.99,363.66,368.88,1.0575133069025284,,,0.5391527880975968,,,,2.8221791745271902,1.5513306006146088,342.42713431372556,8.494452054161542
1757683800,370.78,395.99,370.25,393.59,1.4362755984530635,,,0.7186270155895091,,,,4.342531650255548,2.1095708105427966,344.14830098039215,8.866763013078312
1757698200,393.58,396.61,391.98,396,1.7076899772633753,,,0.9363028168879705,,,,5.494886538357123,2.7866339561056623,346.28625392156863,8.782027752816745
1757943000,423.2,425.69,414.25,417.55,2.1337117613151046,,,1.2519552617410312,,,,7.695692196433201,3.7684456041711702,349.37069117647053,9.20018719776041
1757957400,417.49,418.19,402.43,410.26,2.3370496960680414,,,1.42327845829967,,,,6.432881009437714,4.301332685224479,352.06482058823525,9.3313834538052
1758029400,414.47,422.12,411.5,418.77,2.562653723197841,,,1.5705272009133786,,,,6.591359786526324,4.759338105484848,354.87515392156865,9.381955784729096
1758043800,418.8,423.24,417.5,421.65,2.583020727489648,,,1.6964235278026847,,,,6.717290312161456,5.15092854682017,357.76546078431375,9.309116669034514
1758115800,415.78,420.42,409.67,419.72,2.5782855329209617,2.5782855329209617,,1.7495186450030171,,,,5.97666909425924,5.316076656307985,360.44073039215687,9.362534335653823
1758130200,419.77,428.3,411.77,425.63,2.4541464950078336,,,1.8008057113963027,,,,6.1136982176343535,5.475600968573259,363.25139607843136,9.505883648940747
1758202200,428.82,432.21,420.84,423.43,2.3978567153733206,,,1.8538858540364183,,1.8538858540364183,,6.30110863016137,5.640702500890881,366.1924745098039,9.543165975961932
1758216600,423.44,424.84,416.57,416.66,2.2656087637887934,,,1.8394032196426937,,,,5.415467129293299,5.595655426571365,368.8346941176471,9.517702656442694
1758288600,421.955,429.47,421.75,423.54,2.144826811654854,,,1.8326227546563572,,,,5.49020496022087,5.574565333301266,371.56310392156854,9.58354860331384
