time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1763584200,404.53,405.52,401.75,404.04,-0.18137143346160328,,,-0.2617227406019192,,,,-0.611272766755453,-0.9397285866311639,408.1608666666666,6.872327535486682
1763649000,414.63,428.13,414.53,427.81,-0.10029212469485287,,,-0.08684616660345676,,,,1.779969298259387,-0.39578900965305364,408.4295294117647,7.216680984776948
1763652600,427.84,428.94,417.15,418.3,-0.04014481219203923,,,0.06416405964305441,,,,1.9527370594995304,0.0739162041774632,408.78660980392164,7.3081473650814095
1763656200,418.31,419.07,401.55,404.18,-0.02068631599187904,,,0.07741691768384348,,,,0.2800259715303257,0.1151381576480357,408.67383725490197,7.5123844177797805
1763659800,404.13,408.15,398.49,405.19,-0.010124071447137985,,,0.03321852891227912,,,,-0.5722395837448782,-0.02233739063054707,408.3134627450981,7.555336729424184
1763663400,405.12,405.79,397.4,402.39,-0.0049231639580496235,,,-0.009925947312267987,,,,-0.6933245791927105,-0.15653482834297974,407.924874509804,7.572029994835701
1763667000,402.36,404.55,398.05,399.82,-0.07933977300307674,,,-0.053583776969787424,,,,-0.8355057405905602,-0.29232901079249585,407.5035607843137,7.550589394938986
1763670600,399.84,400.63,394.75,395.055,-0.13799052096000589,,,-0.11518187591045306,,,,-1.250308776588229,-0.4839249639516425,406.9675431372549,7.517177607040206
1763735400,402.17,402.72,387.79,388.29,-0.17127796466954043,,,-0.17741695041087818,,,,-1.4518110370531214,-0.6775021785719383,406.3712617647058,7.665434054899402
1763739000,388.13,391.51,383.77,391.4,-0.20099740166911056,,,-0.27516736466793384,,,,-2.1977263505323683,-0.9815470129640244,405.5523039215686,7.666925373801414
1763742600,391.46,401.2,389.75,400.39,-0.19818039593565268,,,-0.2896679699009777,,,,-1.2070618688433998,-1.0266499841398995,405.045781372549,7.742586866325386
1763746200,400.39,402.24,393.19,394.68,-0.20323449128789234,,,-0.28173730911863043,,,,-0.9033115582869089,-1.0019822989693015,404.6425882352942,7.768735128998878
1763749800,394.6,402.31,394.41,401.69,-0.17373705755053398,,,-0.26725714929584055,,,,-0.7767854121451971,-0.9569429216044807,404.28917941176474,7.7713604264189
1763753400,401.75,402.01,395.71,395.8,-0.13998991506867367,,,-0.24863192162311987,,,,-0.6672815270054029,-0.8990106426846651,403.98354901960784,7.741933217890522
1763757000,395.76,397.52,390.58,391.16,-0.1284674240158951,,,-0.2719673272485756,,,,-1.2619251936248779,-0.9715935528727078,403.50450098039215,7.7258945535327115
1763994600,402.17,416.24,401.12,414.73,-0.07924151740291474,,,-0.17022766485286825,,,,0.6106718032036111,-0.655140481657444,403.6350607843137,8.072976662462057
1763998200,414.66,419.68,413.95,417.6,-0.010506541062825982,,,-0.028929171316855275,,,,1.5423477537393362,-0.21564283457808792,404.09343627450977,8.026117129212818
1764001800,417.57,420.37,416.7,418.95,0.039353580869425454,,,0.09646415389624852,,,,1.7344866399647392,0.1743830603304775,404.6274196078431,7.9389947866285615
1764005400,418.91,420.49,418.01,418.61,0.10551541116903602,,,0.19880826984441236,,,,1.7660489382179396,0.49271623590797,405.1771637254901,7.829814890895991
1764009000,418.61,421.71,418.1,419.25,0.18637187503524236,,,0.2807399810923527,,,,1.7669263641807593,0.7475582615625279,405.73191568627453,7.745418593078069
1764012600,419.3,419.48,416,417.06,0.18927975275929293,,,0.33126031969742115,,,,1.5332555960114922,0.9046977284523209,406.21509313725494,7.660110221216508
1764016200,417.03,421.45,416.66,417.56,0.18450808831985313,,,0.37020005392773014,,,,1.5102923510076693,1.0258166529633908,406.6926882352941,7.602708016792177
1764081000,414.42,415.09,405.96,408.48,0.15000295879974154,,,0.338655663967874,,,,0.5352351605861567,0.927700354487944,406.87547352941175,7.682653856456334
